"id","Deal"
6141,"Neutral"
6759,"Neutral"
2077,"Neutral"
778,"Neutral"
1549,"Neutral"
8026,"Bad"
10990,"Bad"
16143,"Good"
18053,"Good"
16962,"Neutral"
5409,"Neutral"
25008,"Neutral"
22943,"Bad"
20408,"Neutral"
3164,"Bad"
1375,"Bad"
10484,"Bad"
11210,"Good"
18264,"Bad"
11100,"Neutral"
22509,"Bad"
19845,"Neutral"
6480,"Bad"
21062,"Bad"
23368,"Bad"
1374,"Good"
3283,"Neutral"
15223,"Good"
17371,"Bad"
11463,"Neutral"
5989,"Neutral"
13158,"Neutral"
1147,"Neutral"
24415,"Neutral"
21673,"Good"
9526,"Neutral"
9756,"Neutral"
653,"Neutral"
9885,"Good"
15349,"Bad"
17174,"Neutral"
21663,"Bad"
5498,"Bad"
10012,"Neutral"
21061,"Good"
15720,"Bad"
15112,"Bad"
6726,"Neutral"
4248,"Good"
5876,"Bad"
24424,"Neutral"
1418,"Neutral"
3291,"Good"
15951,"Bad"
780,"Bad"
13172,"Neutral"
25104,"Bad"
10811,"Neutral"
14749,"Good"
12020,"Bad"
21058,"Bad"
888,"Neutral"
2197,"Bad"
22392,"Neutral"
14144,"Neutral"
22871,"Neutral"
15630,"Bad"
8826,"Neutral"
2720,"Neutral"
16210,"Neutral"
17542,"Bad"
23135,"Bad"
7339,"Bad"
24063,"Bad"
12563,"Neutral"
9958,"Good"
5112,"Bad"
12505,"Neutral"
22553,"Neutral"
8053,"Neutral"
24372,"Neutral"
8309,"Neutral"
18755,"Neutral"
21910,"Bad"
13290,"Neutral"
2547,"Neutral"
19151,"Neutral"
10564,"Bad"
6608,"Neutral"
18946,"Good"
20657,"Neutral"
11456,"Good"
15748,"Neutral"
20685,"Bad"
3599,"Neutral"
4934,"Good"
18349,"Bad"
21375,"Bad"
9239,"Good"
3816,"Neutral"
15595,"Bad"
2663,"Bad"
8510,"Neutral"
22590,"Bad"
3568,"Neutral"
11427,"Good"
1779,"Neutral"
19998,"Bad"
10205,"Neutral"
9836,"Neutral"
5099,"Bad"
13116,"Neutral"
23886,"Neutral"
21862,"Good"
24343,"Neutral"
16593,"Neutral"
10732,"Bad"
12702,"Neutral"
17166,"Bad"
22965,"Good"
24855,"Neutral"
13963,"Good"
23689,"Neutral"
23072,"Neutral"
23036,"Neutral"
12155,"Neutral"
10006,"Neutral"
6025,"Neutral"
4867,"Bad"
20244,"Neutral"
1667,"Neutral"
19081,"Neutral"
17892,"Bad"
23440,"Bad"
10319,"Neutral"
21091,"Neutral"
19027,"Bad"
3876,"Neutral"
19511,"Bad"
24043,"Good"
22722,"Neutral"
355,"Neutral"
9642,"Neutral"
7485,"Good"
15540,"Bad"
19564,"Neutral"
736,"Good"
18216,"Neutral"
25503,"Neutral"
9468,"Bad"
9061,"Neutral"
4250,"Good"
6564,"Neutral"
17199,"Neutral"
733,"Neutral"
2298,"Neutral"
3649,"Bad"
4581,"Good"
17812,"Bad"
6389,"Neutral"
15099,"Neutral"
14127,"Good"
22985,"Neutral"
7187,"Bad"
5697,"Neutral"
22222,"Good"
241,"Neutral"
21888,"Bad"
20896,"Good"
4724,"Neutral"
5485,"Neutral"
10171,"Good"
21469,"Neutral"
16243,"Neutral"
24092,"Neutral"
962,"Neutral"
22101,"Bad"
17996,"Neutral"
25460,"Neutral"
19666,"Neutral"
1450,"Bad"
926,"Neutral"
15431,"Neutral"
4200,"Good"
14982,"Bad"
9741,"Good"
12182,"Neutral"
4383,"Neutral"
6224,"Good"
17521,"Bad"
21131,"Neutral"
15945,"Neutral"
14164,"Good"
20850,"Neutral"
13729,"Neutral"
14407,"Neutral"
10691,"Bad"
12877,"Bad"
24208,"Neutral"
12640,"Neutral"
12342,"Bad"
13014,"Bad"
15904,"Bad"
24682,"Neutral"
17510,"Neutral"
14965,"Good"
1717,"Neutral"
5358,"Bad"
5831,"Neutral"
8405,"Good"
18971,"Neutral"
3243,"Neutral"
8075,"Bad"
17333,"Neutral"
18132,"Bad"
6227,"Good"
11446,"Good"
10439,"Neutral"
18935,"Good"
17852,"Neutral"
6303,"Neutral"
9102,"Neutral"
7362,"Neutral"
10189,"Neutral"
20359,"Bad"
4893,"Bad"
21297,"Neutral"
1338,"Neutral"
11546,"Neutral"
1488,"Neutral"
6579,"Neutral"
17390,"Neutral"
1355,"Bad"
9132,"Neutral"
6644,"Neutral"
14541,"Bad"
25471,"Good"
3973,"Bad"
24537,"Neutral"
4824,"Good"
13274,"Good"
16432,"Bad"
23205,"Bad"
1841,"Neutral"
12298,"Neutral"
20676,"Neutral"
12495,"Bad"
16904,"Neutral"
22498,"Neutral"
2812,"Neutral"
17513,"Neutral"
16416,"Neutral"
12893,"Bad"
1665,"Neutral"
14421,"Neutral"
8535,"Neutral"
12417,"Neutral"
24504,"Neutral"
4996,"Neutral"
993,"Bad"
18087,"Neutral"
13355,"Neutral"
6670,"Neutral"
10639,"Bad"
23310,"Neutral"
24365,"Neutral"
22867,"Bad"
8417,"Bad"
9803,"Neutral"
13326,"Neutral"
10796,"Bad"
16179,"Bad"
16952,"Good"
25163,"Good"
4505,"Good"
21095,"Bad"
19923,"Bad"
18339,"Neutral"
2636,"Neutral"
5549,"Good"
17205,"Bad"
3306,"Neutral"
16551,"Good"
1905,"Neutral"
24255,"Neutral"
3818,"Neutral"
17277,"Neutral"
13758,"Neutral"
15447,"Neutral"
7104,"Good"
9654,"Neutral"
20789,"Neutral"
25571,"Neutral"
24076,"Good"
19737,"Neutral"
10774,"Neutral"
8982,"Neutral"
12535,"Bad"
21246,"Neutral"
9980,"Neutral"
8399,"Neutral"
14654,"Bad"
1407,"Bad"
10762,"Good"
20601,"Neutral"
22664,"Bad"
4278,"Good"
15387,"Neutral"
1607,"Bad"
14969,"Neutral"
17766,"Good"
21952,"Bad"
21001,"Good"
20880,"Bad"
18722,"Bad"
18,"Neutral"
4087,"Neutral"
8344,"Neutral"
5183,"Neutral"
23283,"Neutral"
9655,"Neutral"
7320,"Neutral"
25350,"Good"
5849,"Neutral"
8369,"Neutral"
12959,"Bad"
15323,"Neutral"
19947,"Neutral"
15777,"Bad"
19818,"Neutral"
2604,"Neutral"
25567,"Neutral"
18724,"Good"
13428,"Bad"
19373,"Bad"
4397,"Bad"
300,"Bad"
14600,"Bad"
14964,"Neutral"
13992,"Good"
1228,"Good"
2482,"Neutral"
9747,"Neutral"
4723,"Bad"
18290,"Neutral"
19586,"Neutral"
22160,"Neutral"
11112,"Bad"
16428,"Good"
13044,"Neutral"
19980,"Bad"
21889,"Neutral"
1295,"Neutral"
17880,"Neutral"
1688,"Neutral"
1022,"Neutral"
22672,"Bad"
14334,"Neutral"
2246,"Neutral"
9902,"Good"
10540,"Bad"
16334,"Good"
8229,"Bad"
6782,"Neutral"
6461,"Neutral"
22941,"Neutral"
17750,"Good"
1229,"Neutral"
1970,"Neutral"
13299,"Good"
21723,"Neutral"
24691,"Bad"
17468,"Bad"
2037,"Bad"
14434,"Neutral"
5678,"Neutral"
12366,"Neutral"
23380,"Neutral"
5092,"Neutral"
21964,"Bad"
10872,"Good"
17709,"Neutral"
22053,"Bad"
14647,"Good"
16118,"Neutral"
13306,"Neutral"
3787,"Bad"
20701,"Neutral"
20838,"Bad"
18801,"Neutral"
1429,"Neutral"
13176,"Neutral"
3120,"Neutral"
16602,"Neutral"
8889,"Neutral"
21352,"Neutral"
2040,"Bad"
11109,"Good"
20020,"Good"
10463,"Neutral"
4506,"Bad"
2642,"Neutral"
20260,"Neutral"
11269,"Neutral"
8440,"Neutral"
749,"Neutral"
12899,"Neutral"
9736,"Bad"
25170,"Neutral"
17758,"Bad"
8681,"Good"
15005,"Neutral"
24880,"Good"
11967,"Neutral"
12122,"Good"
4344,"Good"
12887,"Bad"
12968,"Good"
11964,"Good"
21078,"Bad"
14684,"Good"
3901,"Neutral"
23339,"Good"
7583,"Good"
5113,"Neutral"
3470,"Neutral"
454,"Neutral"
23302,"Neutral"
7261,"Neutral"
16967,"Bad"
16859,"Bad"
1270,"Neutral"
13097,"Bad"
10426,"Neutral"
63,"Neutral"
13308,"Neutral"
14157,"Neutral"
12974,"Bad"
4309,"Neutral"
3952,"Bad"
21432,"Bad"
2404,"Neutral"
17683,"Neutral"
5803,"Bad"
3941,"Neutral"
24020,"Neutral"
13866,"Neutral"
5844,"Neutral"
5565,"Neutral"
8854,"Bad"
24027,"Neutral"
21605,"Neutral"
12374,"Bad"
6053,"Neutral"
20717,"Neutral"
25493,"Neutral"
13094,"Neutral"
15410,"Bad"
3368,"Neutral"
6417,"Bad"
11884,"Neutral"
12724,"Neutral"
4094,"Neutral"
14545,"Neutral"
943,"Neutral"
24025,"Neutral"
15894,"Neutral"
13337,"Neutral"
21445,"Good"
10916,"Neutral"
4219,"Neutral"
13573,"Neutral"
21845,"Neutral"
14561,"Neutral"
1435,"Neutral"
2859,"Bad"
19042,"Neutral"
815,"Bad"
25118,"Neutral"
19251,"Bad"
18315,"Bad"
20363,"Neutral"
19271,"Bad"
6754,"Neutral"
7941,"Neutral"
1209,"Neutral"
1531,"Good"
16562,"Neutral"
16683,"Bad"
7601,"Bad"
9108,"Bad"
319,"Neutral"
16114,"Bad"
17779,"Bad"
18505,"Neutral"
12560,"Bad"
17607,"Neutral"
18055,"Bad"
6758,"Neutral"
10490,"Neutral"
4782,"Neutral"
1457,"Neutral"
22589,"Good"
5875,"Neutral"
13842,"Bad"
23035,"Bad"
23888,"Bad"
3108,"Neutral"
9425,"Bad"
965,"Bad"
532,"Bad"
13770,"Bad"
12072,"Neutral"
14989,"Neutral"
11343,"Neutral"
21301,"Bad"
15465,"Bad"
11132,"Neutral"
11829,"Neutral"
18050,"Neutral"
11245,"Bad"
13723,"Bad"
18171,"Bad"
3812,"Neutral"
1986,"Bad"
1050,"Bad"
8070,"Bad"
14990,"Neutral"
6232,"Bad"
19147,"Bad"
14772,"Bad"
24239,"Bad"
11947,"Neutral"
24213,"Bad"
3834,"Neutral"
7535,"Neutral"
9310,"Neutral"
21821,"Bad"
5309,"Bad"
22102,"Bad"
19120,"Bad"
3075,"Neutral"
4170,"Bad"
12310,"Neutral"
15704,"Bad"
11285,"Neutral"
22298,"Bad"
7449,"Neutral"
10928,"Bad"
4487,"Bad"
13600,"Bad"
21864,"Bad"
22440,"Bad"
23274,"Neutral"
15836,"Bad"
16278,"Neutral"
15869,"Bad"
23273,"Good"
10324,"Neutral"
21462,"Bad"
16873,"Neutral"
24085,"Bad"
3634,"Bad"
17972,"Neutral"
15982,"Bad"
1328,"Bad"
3697,"Bad"
10253,"Bad"
7655,"Neutral"
22231,"Bad"
8464,"Bad"
8201,"Bad"
14932,"Neutral"
8620,"Bad"
4193,"Neutral"
24907,"Bad"
18710,"Bad"
23811,"Neutral"
414,"Bad"
10882,"Bad"
2968,"Bad"
8383,"Bad"
8092,"Neutral"
21211,"Bad"
23692,"Neutral"
8052,"Neutral"
14352,"Bad"
5705,"Bad"
12861,"Neutral"
20965,"Neutral"
262,"Neutral"
10471,"Neutral"
21507,"Bad"
7288,"Bad"
1412,"Bad"
19962,"Neutral"
18176,"Neutral"
15081,"Neutral"
18477,"Bad"
13192,"Bad"
11851,"Bad"
5505,"Bad"
8413,"Neutral"
5703,"Bad"
10682,"Neutral"
15786,"Neutral"
20611,"Bad"
5154,"Bad"
2386,"Neutral"
6073,"Bad"
6020,"Neutral"
21973,"Neutral"
3398,"Bad"
24578,"Neutral"
13228,"Neutral"
17965,"Good"
5729,"Neutral"
2067,"Neutral"
11908,"Neutral"
14807,"Neutral"
9952,"Neutral"
13073,"Bad"
4754,"Bad"
24784,"Good"
4776,"Neutral"
25284,"Bad"
17753,"Neutral"
12388,"Bad"
10355,"Bad"
7837,"Neutral"
5363,"Bad"
4551,"Bad"
8954,"Bad"
15509,"Bad"
7650,"Neutral"
14576,"Good"
8135,"Bad"
24428,"Neutral"
2741,"Bad"
3223,"Good"
24406,"Bad"
11121,"Neutral"
17394,"Bad"
15776,"Bad"
9014,"Neutral"
6428,"Neutral"
7036,"Neutral"
18957,"Bad"
20826,"Bad"
1632,"Bad"
4444,"Bad"
7168,"Bad"
4658,"Bad"
10603,"Neutral"
6230,"Bad"
2050,"Neutral"
8154,"Good"
14107,"Bad"
5344,"Neutral"
19322,"Neutral"
6506,"Bad"
6467,"Bad"
14648,"Bad"
4897,"Bad"
10375,"Bad"
3297,"Bad"
13253,"Bad"
14836,"Bad"
14123,"Bad"
24158,"Bad"
17154,"Bad"
10018,"Neutral"
18121,"Bad"
1213,"Neutral"
7133,"Neutral"
24569,"Neutral"
1629,"Bad"
68,"Neutral"
12213,"Bad"
2046,"Neutral"
4885,"Bad"
14355,"Bad"
16901,"Bad"
6454,"Bad"
2208,"Neutral"
6832,"Bad"
24042,"Bad"
18696,"Bad"
7175,"Bad"
19753,"Bad"
8777,"Bad"
24935,"Bad"
21896,"Bad"
2951,"Neutral"
12822,"Neutral"
16466,"Neutral"
17433,"Bad"
25281,"Neutral"
8747,"Bad"
25227,"Neutral"
12717,"Neutral"
15175,"Neutral"
2340,"Neutral"
1105,"Neutral"
51,"Bad"
11917,"Bad"
18239,"Bad"
16802,"Neutral"
7569,"Bad"
739,"Bad"
16785,"Bad"
9935,"Good"
6460,"Bad"
13502,"Neutral"
5595,"Bad"
23696,"Bad"
11607,"Neutral"
20112,"Neutral"
4357,"Bad"
12294,"Bad"
23702,"Bad"
12770,"Neutral"
21041,"Bad"
15481,"Bad"
1115,"Bad"
22614,"Bad"
11403,"Bad"
22461,"Neutral"
15016,"Neutral"
17033,"Neutral"
13760,"Bad"
5982,"Neutral"
16795,"Neutral"
13064,"Bad"
4233,"Bad"
4896,"Neutral"
9496,"Bad"
20222,"Neutral"
11748,"Bad"
20955,"Bad"
18341,"Bad"
16479,"Bad"
8704,"Bad"
14948,"Bad"
2923,"Bad"
8190,"Bad"
20319,"Bad"
998,"Neutral"
13984,"Bad"
18401,"Bad"
5410,"Neutral"
298,"Neutral"
10505,"Bad"
4226,"Bad"
86,"Neutral"
13555,"Neutral"
1808,"Bad"
20394,"Bad"
12700,"Neutral"
18104,"Neutral"
22846,"Neutral"
4758,"Neutral"
3347,"Bad"
24510,"Good"
3949,"Bad"
22443,"Bad"
23351,"Bad"
20220,"Bad"
9797,"Bad"
11665,"Bad"
2707,"Bad"
22262,"Bad"
18203,"Neutral"
10514,"Neutral"
25418,"Bad"
11193,"Neutral"
6013,"Bad"
7140,"Neutral"
23989,"Bad"
1996,"Bad"
18069,"Neutral"
13838,"Bad"
21122,"Neutral"
18788,"Bad"
22723,"Neutral"
18981,"Neutral"
21290,"Bad"
21140,"Bad"
14642,"Good"
18352,"Neutral"
9417,"Neutral"
10741,"Bad"
7868,"Neutral"
17261,"Bad"
1908,"Bad"
1780,"Bad"
21239,"Bad"
11005,"Bad"
16401,"Bad"
22239,"Neutral"
22207,"Neutral"
14727,"Good"
18729,"Neutral"
13979,"Bad"
4797,"Neutral"
14881,"Bad"
16616,"Bad"
16696,"Bad"
5725,"Bad"
17817,"Bad"
21161,"Neutral"
3385,"Bad"
13585,"Neutral"
21405,"Neutral"
21224,"Bad"
169,"Bad"
6583,"Bad"
10135,"Neutral"
18437,"Neutral"
1592,"Neutral"
18148,"Neutral"
22157,"Neutral"
5814,"Neutral"
22840,"Bad"
2755,"Neutral"
16304,"Neutral"
20247,"Bad"
13389,"Neutral"
12898,"Bad"
15073,"Bad"
19623,"Bad"
789,"Bad"
6134,"Neutral"
22926,"Good"
18921,"Neutral"
6157,"Bad"
22700,"Bad"
5726,"Bad"
19885,"Bad"
23066,"Neutral"
19740,"Neutral"
12090,"Neutral"
14158,"Neutral"
1711,"Neutral"
25401,"Bad"
8807,"Good"
17259,"Neutral"
11393,"Neutral"
21840,"Neutral"
13569,"Bad"
17089,"Neutral"
23185,"Neutral"
847,"Bad"
8220,"Neutral"
9211,"Good"
3648,"Neutral"
9617,"Neutral"
12574,"Bad"
2848,"Neutral"
24991,"Bad"
11020,"Bad"
10177,"Neutral"
19777,"Neutral"
14780,"Bad"
23810,"Neutral"
19660,"Neutral"
10427,"Neutral"
7733,"Bad"
20477,"Neutral"
18190,"Neutral"
15511,"Neutral"
8598,"Bad"
6256,"Bad"
2651,"Bad"
4831,"Bad"
13086,"Neutral"
25241,"Bad"
105,"Neutral"
12600,"Bad"
22918,"Neutral"
7499,"Neutral"
23670,"Bad"
23747,"Bad"
5526,"Neutral"
9329,"Bad"
3010,"Bad"
20469,"Bad"
12355,"Neutral"
25208,"Neutral"
1903,"Neutral"
17788,"Bad"
7954,"Neutral"
24875,"Neutral"
1796,"Bad"
662,"Neutral"
12570,"Neutral"
5885,"Neutral"
15643,"Neutral"
1537,"Neutral"
18288,"Neutral"
21043,"Good"
2180,"Neutral"
22103,"Good"
4466,"Neutral"
8136,"Neutral"
15757,"Neutral"
8723,"Bad"
5388,"Neutral"
16811,"Neutral"
6847,"Neutral"
23372,"Neutral"
1090,"Neutral"
21539,"Good"
17903,"Neutral"
17657,"Neutral"
410,"Good"
13646,"Neutral"
1136,"Good"
15717,"Good"
15360,"Good"
20830,"Neutral"
783,"Neutral"
14993,"Neutral"
6920,"Neutral"
13293,"Good"
9882,"Good"
14135,"Neutral"
1621,"Good"
21906,"Neutral"
6846,"Bad"
4537,"Good"
8072,"Neutral"
12809,"Neutral"
21675,"Neutral"
19843,"Neutral"
18756,"Bad"
19002,"Good"
21006,"Neutral"
6394,"Good"
4418,"Neutral"
3564,"Neutral"
22432,"Neutral"
21545,"Bad"
4171,"Neutral"
782,"Good"
7341,"Neutral"
23495,"Neutral"
12808,"Neutral"
23317,"Neutral"
25017,"Neutral"
21183,"Good"
24832,"Neutral"
13648,"Bad"
21827,"Good"
17898,"Neutral"
6358,"Neutral"
23245,"Neutral"
11461,"Neutral"
22515,"Neutral"
13894,"Neutral"
13656,"Good"
11708,"Neutral"
10854,"Neutral"
15906,"Neutral"
9344,"Good"
14263,"Good"
23526,"Bad"
4790,"Neutral"
1131,"Neutral"
22794,"Neutral"
5019,"Neutral"
10528,"Good"
24014,"Bad"
6240,"Bad"
650,"Good"
3154,"Neutral"
20089,"Bad"
2596,"Neutral"
17004,"Bad"
18580,"Neutral"
14742,"Bad"
7614,"Neutral"
3335,"Neutral"
8341,"Bad"
3762,"Neutral"
20773,"Bad"
2838,"Good"
5828,"Neutral"
24094,"Good"
9351,"Good"
14814,"Neutral"
17664,"Neutral"
9160,"Neutral"
967,"Neutral"
17868,"Neutral"
23728,"Good"
4003,"Neutral"
13497,"Neutral"
2817,"Good"
9513,"Bad"
21177,"Neutral"
23925,"Neutral"
18749,"Neutral"
22602,"Good"
12830,"Bad"
9105,"Neutral"
13902,"Good"
14174,"Neutral"
22401,"Neutral"
18394,"Bad"
24822,"Neutral"
4902,"Neutral"
11337,"Neutral"
2788,"Neutral"
20809,"Good"
2089,"Good"
3152,"Bad"
5994,"Bad"
23613,"Neutral"
10281,"Neutral"
9892,"Neutral"
361,"Neutral"
23525,"Neutral"
1224,"Neutral"
25563,"Neutral"
6614,"Neutral"
324,"Good"
9619,"Neutral"
4084,"Neutral"
1098,"Neutral"
16474,"Bad"
21008,"Neutral"
19119,"Neutral"
10402,"Bad"
15721,"Good"
12765,"Neutral"
14698,"Neutral"
24619,"Neutral"
688,"Neutral"
4516,"Neutral"
14211,"Good"
21824,"Neutral"
19092,"Neutral"
13283,"Neutral"
2066,"Neutral"
16840,"Neutral"
14388,"Neutral"
18945,"Neutral"
3846,"Neutral"
3085,"Bad"
19729,"Good"
15317,"Neutral"
19880,"Bad"
21555,"Good"
3179,"Good"
4246,"Neutral"
7844,"Bad"
1693,"Good"
23127,"Neutral"
4244,"Neutral"
4908,"Neutral"
7057,"Neutral"
25139,"Good"
1697,"Neutral"
21496,"Good"
4872,"Neutral"
15911,"Neutral"
8937,"Good"
23850,"Neutral"
5992,"Good"
284,"Neutral"
4814,"Neutral"
20091,"Neutral"
14331,"Neutral"
15744,"Good"
18997,"Good"
16651,"Neutral"
9241,"Neutral"
19071,"Good"
14021,"Neutral"
526,"Good"
5973,"Good"
20674,"Neutral"
10470,"Neutral"
6116,"Bad"
1452,"Good"
10978,"Good"
5030,"Bad"
15935,"Neutral"
14966,"Neutral"
18368,"Neutral"
15475,"Good"
15816,"Good"
4186,"Neutral"
8368,"Neutral"
14079,"Neutral"
10560,"Neutral"
17318,"Bad"
20778,"Neutral"
2819,"Neutral"
3718,"Good"
4242,"Neutral"
6266,"Bad"
8174,"Neutral"
3074,"Good"
8786,"Good"
6113,"Good"
8337,"Neutral"
15506,"Good"
15871,"Good"
9800,"Neutral"
23561,"Neutral"
21576,"Neutral"
1014,"Good"
9156,"Bad"
24183,"Neutral"
7095,"Neutral"
17784,"Neutral"
3529,"Neutral"
17989,"Neutral"
2441,"Neutral"
16543,"Good"
8035,"Bad"
9376,"Good"
20490,"Bad"
22148,"Good"
14112,"Bad"
12536,"Bad"
13018,"Neutral"
23101,"Neutral"
23831,"Neutral"
6584,"Neutral"
23952,"Bad"
3428,"Neutral"
22377,"Neutral"
19219,"Neutral"
6544,"Neutral"
22826,"Neutral"
2816,"Neutral"
9346,"Bad"
11776,"Good"
12464,"Good"
3148,"Neutral"
15139,"Bad"
2625,"Neutral"
21700,"Neutral"
23883,"Neutral"
2179,"Bad"
6556,"Neutral"
23688,"Bad"
21865,"Neutral"
4928,"Neutral"
24053,"Neutral"
17498,"Neutral"
12676,"Neutral"
24829,"Bad"
3976,"Good"
6568,"Neutral"
12195,"Good"
4178,"Neutral"
8066,"Neutral"
3092,"Neutral"
7708,"Neutral"
3421,"Bad"
13851,"Neutral"
22130,"Good"
19500,"Neutral"
2573,"Bad"
5608,"Neutral"
10389,"Neutral"
7915,"Neutral"
5451,"Good"
713,"Bad"
12174,"Bad"
4965,"Neutral"
16711,"Good"
20435,"Neutral"
4887,"Neutral"
18210,"Neutral"
438,"Good"
7722,"Good"
3150,"Neutral"
19389,"Good"
22830,"Good"
18944,"Neutral"
1331,"Neutral"
4611,"Neutral"
25185,"Bad"
16318,"Bad"
10122,"Neutral"
9757,"Bad"
8418,"Neutral"
5503,"Bad"
21179,"Neutral"
4218,"Good"
14500,"Bad"
20902,"Neutral"
2231,"Neutral"
7903,"Good"
13491,"Neutral"
3285,"Neutral"
20825,"Good"
14628,"Neutral"
990,"Neutral"
3304,"Neutral"
22734,"Good"
14231,"Neutral"
8039,"Neutral"
1277,"Neutral"
15203,"Neutral"
24603,"Neutral"
1356,"Neutral"
20,"Good"
2170,"Bad"
2938,"Neutral"
6422,"Neutral"
21086,"Good"
11487,"Bad"
15980,"Bad"
8495,"Neutral"
1934,"Neutral"
21938,"Bad"
10559,"Good"
19148,"Bad"
14650,"Neutral"
12425,"Neutral"
9634,"Neutral"
9795,"Bad"
8823,"Neutral"
8339,"Good"
24739,"Bad"
7976,"Neutral"
10164,"Neutral"
4331,"Bad"
17171,"Bad"
16530,"Good"
22272,"Neutral"
24624,"Neutral"
11341,"Good"
17536,"Neutral"
6123,"Good"
21146,"Good"
21148,"Neutral"
6819,"Good"
3178,"Neutral"
19332,"Neutral"
14113,"Neutral"
14396,"Good"
2086,"Bad"
17191,"Neutral"
6942,"Neutral"
24074,"Neutral"
18406,"Neutral"
24438,"Good"
6542,"Neutral"
15939,"Neutral"
18205,"Bad"
107,"Bad"
24035,"Good"
5776,"Good"
24729,"Bad"
8617,"Neutral"
11368,"Neutral"
357,"Neutral"
12870,"Good"
4568,"Neutral"
20603,"Neutral"
8740,"Neutral"
13601,"Neutral"
21983,"Neutral"
5102,"Neutral"
23567,"Good"
12633,"Neutral"
11907,"Neutral"
24299,"Neutral"
46,"Neutral"
24787,"Good"
859,"Neutral"
22724,"Neutral"
15678,"Bad"
18715,"Neutral"
6734,"Good"
16088,"Neutral"
23013,"Good"
4270,"Good"
4994,"Good"
11801,"Good"
20911,"Bad"
23869,"Neutral"
21887,"Bad"
8928,"Neutral"
17674,"Neutral"
20027,"Good"
7636,"Bad"
5244,"Bad"
15653,"Bad"
12049,"Neutral"
3059,"Neutral"
12171,"Bad"
13595,"Good"
7277,"Neutral"
12301,"Good"
10314,"Neutral"
15986,"Neutral"
15826,"Neutral"
20889,"Bad"
17487,"Neutral"
35,"Neutral"
8788,"Neutral"
17896,"Neutral"
767,"Neutral"
25183,"Bad"
1983,"Neutral"
10365,"Neutral"
4899,"Good"
6890,"Bad"
10007,"Bad"
4538,"Neutral"
12192,"Neutral"
1626,"Neutral"
3450,"Neutral"
14707,"Neutral"
8876,"Good"
5638,"Good"
24433,"Neutral"
2810,"Good"
23704,"Neutral"
13986,"Neutral"
17754,"Neutral"
5038,"Good"
7793,"Bad"
13624,"Good"
505,"Neutral"
23465,"Bad"
24966,"Neutral"
25530,"Neutral"
6140,"Neutral"
1036,"Neutral"
18168,"Neutral"
22058,"Neutral"
2737,"Neutral"
24125,"Neutral"
16954,"Good"
18335,"Neutral"
25217,"Good"
7850,"Good"
4891,"Neutral"
4809,"Neutral"
8457,"Neutral"
11128,"Bad"
10037,"Neutral"
23158,"Neutral"
6641,"Good"
20491,"Neutral"
2268,"Neutral"
23120,"Neutral"
20859,"Neutral"
3489,"Bad"
11264,"Good"
16975,"Neutral"
24990,"Neutral"
16929,"Good"
9281,"Neutral"
22727,"Bad"
8521,"Bad"
15119,"Good"
15486,"Neutral"
2811,"Neutral"
22050,"Neutral"
12408,"Neutral"
20219,"Bad"
11723,"Good"
6255,"Neutral"
9293,"Neutral"
9333,"Neutral"
5813,"Neutral"
15169,"Good"
16628,"Bad"
12619,"Neutral"
7155,"Good"
19545,"Neutral"
9221,"Neutral"
12865,"Neutral"
24977,"Neutral"
17728,"Bad"
17726,"Neutral"
12825,"Good"
17361,"Neutral"
2056,"Neutral"
20646,"Neutral"
7163,"Neutral"
9718,"Good"
14214,"Bad"
12755,"Neutral"
12028,"Bad"
25509,"Neutral"
18227,"Neutral"
16164,"Bad"
5471,"Neutral"
3653,"Bad"
17622,"Neutral"
7171,"Good"
23939,"Neutral"
2360,"Good"
2361,"Good"
2446,"Neutral"
6210,"Neutral"
11800,"Good"
22610,"Good"
4555,"Neutral"
9250,"Neutral"
4269,"Neutral"
15565,"Bad"
8001,"Neutral"
18120,"Neutral"
11562,"Good"
9375,"Neutral"
22743,"Good"
9744,"Neutral"
15576,"Bad"
13759,"Neutral"
7199,"Neutral"
3189,"Neutral"
11165,"Neutral"
6713,"Neutral"
17888,"Neutral"
24285,"Neutral"
13761,"Bad"
156,"Neutral"
9268,"Neutral"
8180,"Good"
18018,"Neutral"
10364,"Neutral"
11215,"Bad"
22511,"Neutral"
2468,"Bad"
1742,"Bad"
14861,"Bad"
22880,"Neutral"
2472,"Bad"
7212,"Neutral"
1748,"Neutral"
21423,"Neutral"
11184,"Neutral"
25562,"Bad"
8798,"Neutral"
20827,"Good"
9652,"Neutral"
6745,"Bad"
19171,"Bad"
11235,"Neutral"
1394,"Good"
7836,"Good"
3542,"Good"
18402,"Good"
3828,"Good"
4557,"Good"
17438,"Bad"
21932,"Good"
14523,"Good"
10512,"Neutral"
4317,"Bad"
6750,"Bad"
15253,"Neutral"
3960,"Neutral"
14040,"Neutral"
24733,"Neutral"
15502,"Good"
13314,"Bad"
5661,"Good"
9794,"Neutral"
8699,"Bad"
3238,"Good"
2751,"Neutral"
24616,"Neutral"
24740,"Bad"
6278,"Good"
13449,"Neutral"
21102,"Good"
3855,"Bad"
8350,"Neutral"
17821,"Neutral"
8955,"Neutral"
15474,"Neutral"
2072,"Good"
24552,"Neutral"
11313,"Neutral"
867,"Bad"
11517,"Neutral"
22124,"Neutral"
1309,"Good"
10063,"Neutral"
20392,"Neutral"
20589,"Good"
7878,"Good"
10428,"Good"
3386,"Neutral"
